cell_id,session_date,direction,entry_minute,entry_price,shares,gross,holding_minutes,exit_minute,exit_price,exit_reason
corrected_execution__halt_aware__with_dividends__slip_0p0025,2011-05-03,short,91,58.74,4679,-407.5408999999977,30.0,121,58.8271,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2011-05-03,short,211,58.56,4679,-655.0600000000031,180.0,390,58.7,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2011-05-04,short,91,58.46,4749,-332.4300000000011,180.0,271,58.53,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2011-05-05,long,151,58.82,4809,-577.0799999999878,60.0,211,58.7,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2011-05-05,long,241,58.785,4809,-937.754999999967,90.0,331,58.59,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2011-05-05,short,361,58.13,4809,-673.2600000000027,30.0,390,58.27,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2011-05-06,long,121,59.1049,4497,-67.00529999998759,30.0,151,59.09,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2011-05-09,short,61,58.42,4549,-545.8799999999883,30.0,91,58.54,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2011-05-09,long,211,58.77,4549,-295.68500000002194,180.0,390,58.705,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2011-05-10,long,31,59.07,4762,-952.4000000000134,90.0,121,58.87,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2011-05-10,long,331,59.17,4762,-1.1368683772161603e-13,60.0,390,59.17,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2011-05-11,short,151,58.91,4633,625.4549999999891,240.0,390,58.775,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2011-05-12,long,241,59.01,6761,-67.60999999998688,90.0,331,59.0,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2011-05-12,long,361,59.09,6761,33.80499999996927,30.0,390,59.095,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2011-05-13,short,121,58.63,6806,1497.3200000000404,270.0,390,58.41,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2011-05-16,short,181,57.845,5953,2619.319999999986,210.0,390,57.405,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2011-05-18,long,91,57.6671,5287,226.81230000001608,60.0,151,57.71,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2011-05-18,long,241,57.86,5287,951.6599999999987,150.0,390,58.04,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2011-05-19,short,91,57.91,4859,-388.72000000002623,30.0,121,57.99,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2011-05-20,short,31,57.945,4800,-119.99999999999318,150.0,181,57.97,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2011-05-23,short,31,56.769,4787,-83.29380000001015,60.0,91,56.7864,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2011-05-24,short,91,56.77,4325,-129.74999999997414,30.0,121,56.8,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2011-05-24,short,211,56.6601,4325,-86.0674999999992,30.0,241,56.68,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2011-05-25,long,61,56.7591,4327,-125.91569999999868,30.0,91,56.73,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2011-05-25,long,151,56.84,4327,-346.16000000002344,90.0,241,56.76,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2011-05-25,long,361,56.96,4327,-649.0499999999936,30.0,390,56.81,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2011-05-26,long,211,57.129,4209,3.552713678800501e-14,60.0,271,57.129,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2011-05-26,long,301,57.24,4209,-441.94500000001676,90.0,390,57.135,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2011-06-01,short,91,57.9489,3718,3081.850200000019,300.0,390,57.12,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2011-06-06,short,361,55.92,3536,35.36000000001809,30.0,390,55.91,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2011-06-08,short,31,55.4611,3855,-419.80949999999416,30.0,61,55.57,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2011-06-08,short,271,55.285,3855,-790.2750000000208,60.0,331,55.49,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2011-06-08,short,361,55.31,3855,-460.67249999998086,30.0,390,55.4295,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2011-06-09,long,271,55.63,4007,-40.070000000020514,30.0,301,55.62,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2011-06-09,long,331,55.68,4007,-180.31500000000688,30.0,361,55.635,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2011-06-10,short,61,55.03,4035,181.57500000000718,270.0,331,54.985,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2011-06-10,short,361,54.9,4035,1089.4499999999837,30.0,390,54.63,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2011-06-13,long,31,54.8781,3892,-692.7760000000169,60.0,91,54.7001,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2011-06-14,long,61,55.29,4041,121.23000000000462,60.0,121,55.32,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2011-06-14,long,271,55.39,4041,-2.1316282072803006e-14,90.0,361,55.39,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2011-06-15,short,151,54.59,3708,1075.320000000023,240.0,390,54.3,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2011-06-16,short,301,54.0,3490,-244.30000000000103,90.0,390,54.07,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2011-06-20,long,151,54.12,3731,-410.40999999999775,210.0,361,54.01,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2011-06-21,long,31,54.479,4086,3068.5859999999902,360.0,390,55.23,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2011-06-24,short,61,54.72,3559,1192.2650000000033,330.0,390,54.385,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2011-06-27,long,31,54.6295,3430,2076.8650000000002,360.0,390,55.235,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2011-06-28,long,31,55.61,3181,1431.7680999999961,360.0,390,56.0601,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2011-06-30,long,31,56.73,3023,937.1300000000068,360.0,390,57.04,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2011-07-01,long,61,57.43,3152,1512.95999999999,330.0,390,57.91,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2011-07-07,long,301,59.3284,3582,-137.54880000001032,30.0,331,59.29,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2011-07-11,short,241,57.93,3680,-184.36800000000176,30.0,271,57.9801,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2011-07-11,short,301,57.85,3680,-239.19999999999163,90.0,390,57.915,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2011-07-12,short,31,57.6201,3103,-542.7147000000027,30.0,61,57.795,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2011-07-13,long,61,58.155,3259,146.6550000000052,150.0,211,58.2,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2011-07-14,long,31,58.1,3365,-1581.5499999999965,60.0,91,57.63,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2011-07-14,short,181,57.29,3365,740.2999999999957,210.0,390,57.07,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2011-07-18,short,91,57.2,3528,-352.79999999997995,30.0,121,57.3,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2011-07-18,short,151,57.005,3528,-476.27999999999304,90.0,241,57.14,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2011-07-19,long,31,58.44,3539,37.867299999999865,120.0,151,58.4507,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2011-07-19,long,211,58.52,3539,884.75,180.0,390,58.77,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2011-07-21,long,61,59.255,3257,-1156.2350000000133,90.0,151,58.9,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2011-07-21,long,211,59.08,3257,-227.99000000000098,180.0,390,59.01,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2011-07-22,long,211,59.519,3291,200.7509999999997,180.0,390,59.58,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2011-07-27,short,31,58.95,3392,610.559999999999,90.0,121,58.77,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2011-07-27,short,151,58.598,3392,1553.5359999999946,240.0,390,58.14,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2011-07-28,long,91,58.53,3164,-221.16360000001268,210.0,301,58.4601,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2011-08-01,short,61,57.69,3439,103.17000000000324,300.0,361,57.66,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2011-08-02,short,271,56.65,3520,-809.600000000014,60.0,331,56.88,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2011-08-02,short,361,56.555,3520,1108.799999999992,30.0,390,56.24,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2011-08-04,short,91,55.38,3063,3384.615000000012,300.0,390,54.275,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2011-08-05,short,31,53.63,2464,-1503.0399999999986,30.0,61,54.24,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2011-08-05,short,91,53.83,2464,-1034.8800000000049,120.0,211,54.25,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2011-08-05,short,361,53.57,2464,-960.9600000000014,30.0,390,53.96,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2011-08-08,short,61,51.82,2500,-1125.000000000007,60.0,121,52.27,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2011-08-08,short,271,51.58,2500,2125.000000000004,120.0,390,50.73,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2011-08-09,long,31,51.66,2104,84.16000000001259,240.0,271,51.7,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2011-08-10,short,31,51.55,1728,-103.68000000000393,120.0,151,51.61,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2011-08-11,long,61,52.27,1672,1488.0799999999904,330.0,390,53.16,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2011-08-17,long,31,54.344,1411,-55.029000000002036,30.0,61,54.305,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2011-08-17,short,241,53.25,1411,-126.99000000000487,60.0,301,53.34,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2011-08-18,short,31,51.47,1459,-10.067100000002668,120.0,151,51.4769,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2011-08-18,short,241,51.21,1459,335.57000000000573,150.0,390,50.98,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2011-08-19,long,61,51.59,1419,-354.6081000000055,30.0,91,51.3401,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2011-08-23,long,61,51.14,1417,-112.93490000000358,30.0,91,51.0603,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2011-08-23,long,121,51.12,1417,1587.040000000006,270.0,390,52.24,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2011-08-25,short,91,51.93,1356,-433.9200000000003,30.0,121,52.25,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2011-08-25,short,211,51.88,1356,-271.19999999999425,60.0,271,52.08,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2011-08-25,short,331,51.8411,1356,-188.3483999999994,30.0,361,51.98,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2011-08-26,long,91,52.41,1363,913.2100000000017,300.0,390,53.08,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2011-08-29,long,301,54.45,1495,-14.950000000007655,30.0,331,54.44,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2011-08-29,long,361,54.55,1495,149.50000000000213,30.0,390,54.65,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2011-09-08,long,91,55.07,1804,-180.40000000000256,30.0,121,54.97,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2011-09-09,short,151,53.2852,2260,102.15200000000266,240.0,390,53.24,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2011-09-12,long,31,53.42,2276,-317.5019999999957,30.0,61,53.2805,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2011-09-14,long,331,55.595,2522,-441.3499999999927,60.0,390,55.42,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2011-09-19,short,31,55.5,2710,-298.0999999999985,30.0,61,55.61,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2011-09-20,long,151,57.32,3008,-360.9599999999923,30.0,181,57.2,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2011-09-21,long,31,56.8,2997,-629.3699999999811,30.0,61,56.59,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2011-09-22,short,31,53.52,2939,-1704.6199999999944,30.0,61,54.1,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2011-09-22,short,241,53.65,2939,-146.95000000001295,60.0,301,53.7,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2011-09-22,short,331,53.25,2939,-1263.7699999999995,60.0,390,53.68,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2011-09-23,long,91,53.94,2493,-224.6192999999993,60.0,151,53.8499,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2011-09-23,long,271,54.28,2493,-797.7600000000007,30.0,301,53.96,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2011-09-26,short,31,53.78,2577,103.07999999999798,60.0,91,53.74,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2011-09-26,short,241,53.76,2577,128.8499999999927,30.0,271,53.71,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2011-09-29,short,91,54.23,2589,-310.68000000001183,30.0,121,54.35,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2011-09-29,short,211,54.15,2589,802.5899999999858,180.0,390,53.84,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2011-10-03,short,241,51.62,2715,1140.2999999999852,150.0,390,51.2,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2011-10-04,long,151,51.47,2736,-465.12000000000444,90.0,241,51.3,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2011-10-05,long,91,52.92,2549,1554.8899999999978,300.0,390,53.53,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2011-10-06,long,61,53.85,2360,47.19999999999055,30.0,91,53.87,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2011-10-06,long,121,53.99,2360,-165.20000000000056,120.0,241,53.92,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2011-10-06,long,301,54.17,2360,-236.00000000000335,60.0,361,54.07,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2011-10-07,short,121,53.93,2238,-514.739999999993,30.0,151,54.16,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2011-10-07,short,181,53.92,2238,-156.66000000000068,60.0,241,53.99,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2011-10-10,long,31,55.3,2204,132.24000000000572,330.0,361,55.36,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2011-10-11,long,61,56.235,1914,47.84999999999732,30.0,91,56.26,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2011-10-11,long,151,56.38,1914,-340.69200000000825,60.0,211,56.202,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2011-10-17,short,211,57.3026,2088,-140.7311999999984,30.0,241,57.37,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2011-10-17,short,301,57.2,2088,104.4000000000089,90.0,390,57.15,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2011-10-18,short,31,56.8799,2012,-523.3212000000028,30.0,61,57.14,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2011-10-18,long,361,58.13,2012,-301.80000000001144,30.0,390,57.98,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2011-10-19,short,301,56.9,2022,141.5400000000007,90.0,390,56.83,end_of_session
